datetime,city,country,latitude,longitude,temperature,humidity,pressure,wind_direction,wind_speed,weather_condition
2016-09-04 09:00:00,Vancouver,Canada,49.24966,-123.119339,284.49,82.0,1016.0,40.0,1.0,cloudy
2016-09-04 10:00:00,Vancouver,Canada,49.24966,-123.119339,284.35,87.0,1015.0,80.0,2.0,cloudy
2016-09-04 11:00:00,Vancouver,Canada,49.24966,-123.119339,283.3,93.0,1015.0,29.0,1.0,cloudy
2016-09-04 12:00:00,Vancouver,Canada,49.24966,-123.119339,283.4,93.0,1016.0,100.0,1.0,foggy
2016-09-04 13:00:00,Vancouver,Canada,49.24966,-123.119339,282.96,93.0,1015.0,0.0,1.0,foggy
2016-09-04 14:00:00,Vancouver,Canada,49.24966,-123.119339,282.36,93.0,1015.0,60.0,2.0,foggy
2016-09-04 15:00:00,Vancouver,Canada,49.24966,-123.119339,282.78,93.0,1016.0,90.0,2.0,foggy
2016-09-04 16:00:00,Vancouver,Canada,49.24966,-123.119339,284.63,93.0,1016.0,110.0,1.0,foggy
2016-09-04 17:00:00,Vancouver,Canada,49.24966,-123.119339,287.61,87.0,1016.0,228.0,0.0,cloudy
2016-09-04 18:00:00,Vancouver,Canada,49.24966,-123.119339,289.42,77.0,1016.0,280.0,3.0,cloudy
2016-09-04 19:00:00,Vancouver,Canada,49.24966,-123.119339,290.37,77.0,1016.0,290.0,4.0,cloudy
2016-09-04 20:00:00,Vancouver,Canada,49.24966,-123.119339,291.17,82.0,1016.0,300.0,3.0,cloudy
2016-09-04 21:00:00,Vancouver,Canada,49.24966,-123.119339,292.08,72.0,1015.0,280.0,4.0,cloudy
2016-09-04 22:00:00,Vancouver,Canada,49.24966,-123.119339,292.5,72.0,1015.0,270.0,2.0,cloudy
2016-09-04 23:00:00,Vancouver,Canada,49.24966,-123.119339,292.93,72.0,1014.0,230.0,4.0,cloudy
2016-09-05 00:00:00,Vancouver,Canada,49.24966,-123.119339,292.81,77.0,1014.0,240.0,3.0,cloudy
2016-09-05 01:00:00,Vancouver,Canada,49.24966,-123.119339,292.96,63.0,1014.0,360.0,1.0,sunny
2016-09-05 02:00:00,Vancouver,Canada,49.24966,-123.119339,291.94,72.0,1014.0,190.0,4.0,cloudy
2016-09-05 03:00:00,Vancouver,Canada,49.24966,-123.119339,290.67,72.0,1014.0,180.0,3.0,cloudy
2016-09-05 04:00:00,Vancouver,Canada,49.24966,-123.119339,288.66,72.0,1014.0,150.0,2.0,cloudy
